================ Training Loss (Sun Jul  5 20:23:00 2026) ================
[Rank 0] (epoch: 1, iters: 7900, time: 0.177, data: 0.000) , G_GAN: 2.764, G_L1: 3.205, D_real: 0.064, D_fake: 0.282

[Rank 0] (epoch: 1, iters: 8000, time: 0.217, data: 0.016) , G_GAN: 1.021, G_L1: 27.274, D_real: 0.543, D_fake: 0.562

[Rank 0] (epoch: 1, iters: 8100, time: 0.193, data: 0.000) , G_GAN: 4.920, G_L1: 7.540, D_real: 1.723, D_fake: 0.005

[Rank 0] (epoch: 1, iters: 8200, time: 0.185, data: 0.000) , G_GAN: 2.664, G_L1: 11.422, D_real: 0.001, D_fake: 0.368

[Rank 0] (epoch: 1, iters: 8300, time: 0.177, data: 0.000) , G_GAN: 1.038, G_L1: 24.196, D_real: 0.795, D_fake: 0.299

[Rank 0] (epoch: 1, iters: 8400, time: 0.198, data: 0.000) , G_GAN: 3.000, G_L1: 9.016, D_real: 0.000, D_fake: 0.076

[Rank 0] (epoch: 1, iters: 8500, time: 0.237, data: 0.000) , G_GAN: 5.470, G_L1: 8.359, D_real: 0.014, D_fake: 0.859

[Rank 0] (epoch: 1, iters: 8600, time: 0.226, data: 0.000) , G_GAN: 1.087, G_L1: 5.474, D_real: 0.719, D_fake: 0.097

[Rank 0] (epoch: 1, iters: 8700, time: 0.210, data: 0.006) , G_GAN: 2.618, G_L1: 4.890, D_real: 0.240, D_fake: 0.091

[Rank 0] (epoch: 1, iters: 8800, time: 0.191, data: 0.000) , G_GAN: 2.724, G_L1: 4.326, D_real: 0.336, D_fake: 0.092

[Rank 0] (epoch: 1, iters: 8900, time: 0.183, data: 0.000) , G_GAN: 5.625, G_L1: 11.556, D_real: 0.001, D_fake: 0.004

[Rank 0] (epoch: 1, iters: 9000, time: 0.194, data: 0.000) , G_GAN: 5.694, G_L1: 9.345, D_real: 0.101, D_fake: 0.009

[Rank 0] (epoch: 1, iters: 9100, time: 0.188, data: 0.000) , G_GAN: 5.927, G_L1: 14.031, D_real: 0.027, D_fake: 0.006

[Rank 0] (epoch: 1, iters: 9200, time: 0.192, data: 0.003) , G_GAN: 2.020, G_L1: 3.426, D_real: 0.014, D_fake: 1.019

[Rank 0] (epoch: 1, iters: 9300, time: 0.187, data: 0.000) , G_GAN: 3.151, G_L1: 3.155, D_real: 0.001, D_fake: 0.130

